72.75, 0.14, 100426, 26.50, 6, -100.00, 75.116209666
72.56, 39.22, 100426, 26.50, 6, 502.64, 75.116209666
72.75, 29.41, 100442, 26.50, 6, 502.64, 73.7745749389
72.75, 29.41, 100442, 26.50, 6, 502.64, 73.7745749389
72.46, 359.54, 100442, 26.50, 6, -100.00, 73.7745749389
72.85, 290.94, 100457, 26.50, 6, 397.22, 72.5169495355
72.85, 290.94, 100457, 26.50, 6, 397.22, 72.5169495355
72.56, 334.66, 100475, 26.50, 6, -100.00, 71.007999743
72.56, 334.66, 100475, 26.50, 6, -100.00, 71.007999743
72.56, 214.03, 100477, 26.50, 6, -100.00, 70.8403521666
72.66, 128.36, 100463, 26.50, 6, -60.99, 72.0139419482
72.66, 128.36, 100463, 26.50, 6, -60.99, 72.0139419482
72.56, 190.06, 100463, 26.50, 6, 193.02, 72.0139419482
72.66, 162.22, 100466, 26.50, 6, 193.02, 71.7624472762
72.66, 162.22, 100466, 26.50, 6, 193.02, 71.7624472762
72.66, 116.98, 100469, 26.50, 6, -100.00, 71.5109586848
72.66, 116.98, 100469, 26.50, 6, -100.00, 71.5109586848
72.66, 172.21, 100469, 26.50, 6, 532.52, 71.5109586848
72.75, 152.34, 100457, 26.50, 6, 532.52, 72.5169495355
72.75, 152.34, 100457, 26.50, 6, 532.52, 72.5169495355
72.95, 159.16, 100454, 26.50, 6, 258.59, 72.7684624515
72.85, 145.34, 100480, 26.50, 6, 458.64, 70.5888858684
72.85, 145.34, 100480, 26.50, 6, 458.64, 70.5888858684
72.95, 126.60, 100469, 26.50, 6, -100.00, 71.5109586848
72.95, 126.60, 100469, 26.50, 6, -100.00, 71.5109586848
72.75, 156.97, 100469, 26.50, 6, 249.46, 71.5109586848
72.75, 142.29, 100477, 26.50, 6, 244.48, 70.8403521666
72.75, 142.29, 100477, 26.50, 6, 244.48, 70.8403521666
72.66, 179.72, 100466, 26.50, 6, 476.90, 71.7624472762
72.66, 179.72, 100466, 26.50, 6, 476.90, 71.7624472762
72.75, 127.90, 100472, 26.50, 6, 476.90, 71.2594761739
72.95, 137.26, 100460, 26.50, 6, 74.32, 72.2654427012
72.95, 137.26, 100460, 26.50, 6, 74.32, 72.2654427012
72.75, 172.79, 100475, 26.60, 6, 324.17, 71.007999743
72.75, 121.92, 100472, 26.60, 6, -100.00, 71.2594761739
72.75, 121.92, 100472, 26.60, 6, -100.00, 71.2594761739
72.36, 84.78, 100475, 26.60, 6, -100.00, 71.007999743
72.36, 84.78, 100475, 26.60, 6, -100.00, 71.007999743
72.95, 29.65, 100469, 26.60, 6, -100.00, 71.5109586848
72.85, 185.48, 100460, 26.60, 6, -100.00, 72.2654427012
72.85, 185.48, 100460, 26.60, 6, -100.00, 72.2654427012
72.85, 233.78, 100460, 26.60, 6, 36.13, 72.2654427012
72.56, 240.58, 100460, 26.60, 6, 36.13, 72.2654427012
72.56, 240.58, 100460, 26.60, 6, 36.13, 72.2654427012
72.66, 241.13, 100472, 26.60, 6, -98.34, 71.2594761739
72.66, 241.13, 100472, 26.60, 6, -98.34, 71.2594761739
